"","key","year","week","temperature"
"115","Aichi",2015,11,12.2985409312558
"116","Aichi",2015,12,8.31711411669655
"117","Aichi",2015,13,13.9930710930733
"118","Aichi",2015,14,11.6279253169513
"119","Aichi",2015,15,12.8500703656261
"120","Aichi",2015,16,16.39321097466
"121","Aichi",2015,17,18.9001796604473
"122","Aichi",2015,18,18.5389803145798
"123","Aichi",2015,19,18.9793850063814
"124","Aichi",2015,20,19.3081111948828
"125","Aichi",2015,21,22.3401550735669
"126","Aichi",2015,22,20.7530531864216
"127","Aichi",2015,23,21.2622917884739
"128","Aichi",2015,24,21.7177209699435
"129","Aichi",2015,25,22.1357249337597
"130","Aichi",2015,26,21.6875205000036
"131","Aichi",2015,27,22.8070520830059
"132","Aichi",2015,28,26.7024337164615
"133","Aichi",2015,29,26.8650111050747
"134","Aichi",2015,30,29.1241786214953
"135","Aichi",2015,31,28.8688065999576
"136","Aichi",2015,32,27.7268602102796
"137","Aichi",2015,33,25.9775453646742
"138","Aichi",2015,34,24.8616050825164
"139","Aichi",2015,35,23.8052161129616
"140","Aichi",2015,36,22.1392863709133
"141","Aichi",2015,37,21.4963477833331
"142","Aichi",2015,38,21.7222262150222
"143","Aichi",2015,39,20.0261313554396
"144","Aichi",2015,40,17.5439575443206
"145","Aichi",2015,41,16.6088175348439
"146","Aichi",2015,42,18.1787665418064
"147","Aichi",2015,43,14.2329466723759
"148","Aichi",2015,44,14.4178359271825
"149","Aichi",2015,45,15.2295072463185
"150","Aichi",2015,46,15.2928196067242
"151","Aichi",2015,47,10.830153319033
"152","Aichi",2015,48,9.0233307621916
"153","Aichi",2015,49,10.0360816855898
"154","Aichi",2015,50,8.67257088861535
"155","Aichi",2015,51,8.27869277345903
"156","Aichi",2015,52,4.41648396551826
"157","Aichi",2016,1,6.98026101804146
"158","Aichi",2016,2,4.48778956640873
"159","Aichi",2016,3,3.35973077016881
"160","Aichi",2016,4,3.88996486230523
"161","Aichi",2016,5,4.73940765802023
"162","Aichi",2016,6,6.11518051924721
"163","Aichi",2016,7,6.19041415669489
"164","Aichi",2016,8,5.20404081604102
"165","Aichi",2016,9,7.14860016439795
"166","Aichi",2016,10,10.0820820635062
"167","Aichi",2016,11,9.44916685750636
"168","Aichi",2016,12,8.53703985546263
"169","Aichi",2016,13,12.428516628402
"170","Aichi",2016,14,14.3331600170456
"171","Aichi",2016,15,14.1916996253228
"172","Aichi",2016,16,15.8221061585377
"173","Aichi",2016,17,16.0109545361914
"174","Aichi",2016,18,18.1423898717798
"175","Aichi",2016,19,18.6709696903491
"176","Aichi",2016,20,19.080271809479
"177","Aichi",2016,21,21.8964946681775
"178","Aichi",2016,22,19.9632020642243
"179","Aichi",2016,23,21.5307149569737
"180","Aichi",2016,24,22.6120972648919
"181","Aichi",2016,25,22.9483822672821
"182","Aichi",2016,26,23.739153849152
"183","Aichi",2016,27,25.7204226640852
"184","Aichi",2016,28,25.8011330511484
"185","Aichi",2016,29,25.9589665480179
"186","Aichi",2016,30,25.2942189071888
"187","Aichi",2016,31,27.3069980649791
"188","Aichi",2016,32,27.9244330412224
"189","Aichi",2016,33,27.7543571628062
"190","Aichi",2016,34,27.7125431534698
"191","Aichi",2016,35,25.9737892964069
"192","Aichi",2016,36,25.6818100928775
"193","Aichi",2016,37,24.657800432805
"194","Aichi",2016,38,22.2125703272921
"195","Aichi",2016,39,23.6429453483178
"196","Aichi",2016,40,22.8156544048447
"197","Aichi",2016,41,17.1420174450858
"198","Aichi",2016,42,19.6290393210786
"199","Aichi",2016,43,16.5407088161089
"200","Aichi",2016,44,12.289638790364
"201","Aichi",2016,45,11.6652791719797
"202","Aichi",2016,46,12.9370748919299
"203","Aichi",2016,47,11.379884215318
"204","Aichi",2016,48,9.41508460665974
"205","Aichi",2016,49,8.19572617922043
"206","Aichi",2016,50,5.06966428502186
"207","Aichi",2016,51,8.69026915756612
"208","Aichi",2016,52,5.69724841144853
"209","Aichi",2017,1,5.38476940715165
"210","Aichi",2017,2,4.0970559617267
"211","Aichi",2017,3,2.66629792373588
"212","Aichi",2017,4,2.65868724018532
"213","Aichi",2017,5,4.79928036773219
"214","Aichi",2017,6,3.03798649497143
"215","Aichi",2017,7,4.14577231987895
"216","Aichi",2017,8,5.55497777998482
"217","Aichi",2017,9,6.13153068897476
"218","Aichi",2017,10,5.75695211526082
"219","Aichi",2017,11,7.3523165070321
"220","Aichi",2017,12,8.28208937101108
"221","Aichi",2017,13,8.31242895983728
"222","Aichi",2017,14,13.4804149975674
"223","Aichi",2017,15,12.7244632056637
"224","Aichi",2017,16,14.9058261833417
"225","Aichi",2017,17,14.5501475033164
"226","Aichi",2017,18,17.8052114939612
"227","Aichi",2017,19,18.7499162704557
"228","Aichi",2017,20,19.1485076109354
"229","Aichi",2017,21,20.3015556506759
"230","Aichi",2017,22,20.6144259132634
"231","Aichi",2017,23,20.1067335728345
"232","Aichi",2017,24,21.0736876370644
"233","Aichi",2017,25,22.6526886475875
"234","Aichi",2017,26,23.5451298188833
"235","Aichi",2017,27,26.360156950474
"236","Aichi",2017,28,27.0095406342777
"237","Aichi",2017,29,27.7215118168418
"238","Aichi",2017,30,27.4507595815503
"239","Aichi",2017,31,28.0241788841397
"240","Aichi",2017,32,27.3518121901169
"241","Aichi",2017,33,26.1061933032861
"242","Aichi",2017,34,27.6970785948217
"243","Aichi",2017,35,26.490720590819
"244","Aichi",2017,36,24.1439957026165
"245","Aichi",2017,37,23.0523576408326
"246","Aichi",2017,38,22.0729316170633
"247","Aichi",2017,39,20.8510493224452
"248","Aichi",2017,40,19.1579749220436
"249","Aichi",2017,41,21.1893424282682
"250","Aichi",2017,42,15.7897157513373
"251","Aichi",2017,43,14.8361706754463
"252","Aichi",2017,44,13.3000683218664
"253","Aichi",2017,45,13.3173071932003
"254","Aichi",2017,46,9.49287956739461
"255","Aichi",2017,47,6.57986787307301
"256","Aichi",2017,48,9.36948783783042
"257","Aichi",2017,49,4.92221423678616
"258","Aichi",2017,50,4.50444358418548
"259","Aichi",2017,51,3.7584733085103
"260","Aichi",2017,52,4.5793300362529
"261","Aichi",2018,1,3.35126249615318
"262","Aichi",2018,2,2.99379282801758
"263","Aichi",2018,3,6.05234416059412
"264","Aichi",2018,4,1.0465059915101
"265","Aichi",2018,5,2.65943503411702
"266","Aichi",2018,6,1.61771421249024
"267","Aichi",2018,7,3.16820862758007
"268","Aichi",2018,8,4.36477259753072
"269","Aichi",2018,9,8.07699376486632
"270","Aichi",2018,10,9.58376401437016
"271","Aichi",2018,11,10.0262228143489
"272","Aichi",2018,12,9.88937037056557
"273","Aichi",2018,13,13.7608210940114
"274","Aichi",2018,14,15.3652207662604
"275","Aichi",2018,15,13.2024554459378
"276","Aichi",2018,16,14.7832681589014
"277","Aichi",2018,17,17.5950038512596
"278","Aichi",2018,18,17.5899648252029
"279","Aichi",2018,19,16.348359741813
"280","Aichi",2018,20,20.4636174899349
"281","Aichi",2018,21,19.2356897424876
"282","Aichi",2018,22,20.3636023694757
"283","Aichi",2018,23,21.9493309039862
"284","Aichi",2018,24,21.4616586175057
"285","Aichi",2018,25,21.1832194560477
"286","Aichi",2018,26,25.6647208940608
"287","Aichi",2018,27,25.3041619539632
"288","Aichi",2018,28,27.403400618243
"289","Aichi",2018,29,29.7665373081207
"290","Aichi",2018,30,28.8611182174674
"291","Aichi",2018,31,29.217449527158
"292","Aichi",2018,32,29.5613790881409
"293","Aichi",2018,33,26.4276041617961
"294","Aichi",2018,34,27.7956414589916
"295","Aichi",2018,35,27.6835903255122
"296","Aichi",2018,36,25.2282967085024
"297","Aichi",2018,37,22.1876701961415
"298","Aichi",2018,38,22.0290156789845
"299","Aichi",2018,39,20.2875781318663
"300","Aichi",2018,40,21.4191626804
"301","Aichi",2018,41,19.6767296252646
"302","Aichi",2018,42,16.2548074550635
"303","Aichi",2018,43,16.0140320431385
"304","Aichi",2018,44,12.9615512158883
"305","Aichi",2018,45,16.0654738097319
"306","Aichi",2018,46,12.8521186547448
"307","Aichi",2018,47,9.75876179704169
"308","Aichi",2018,48,10.8192766513678
"309","Aichi",2018,49,12.2213562029395
"310","Aichi",2018,50,5.00180637543592
"311","Aichi",2018,51,7.82570140245071
"312","Aichi",2018,52,4.89632310461139
"313","Aichi",2019,1,3.934654970154
"314","Aichi",2019,2,3.92480461777219
"315","Aichi",2019,3,4.7644848236477
"316","Aichi",2019,4,3.93377401551728
"317","Aichi",2019,5,3.46558474198653
"318","Aichi",2019,6,6.40103959125003
"319","Aichi",2019,7,4.28768070272248
"320","Aichi",2019,8,7.63550209155098
"321","Aichi",2019,9,9.13361471276996
"322","Aichi",2019,10,8.85637015003908
"323","Aichi",2019,11,7.62982303835275
"324","Aichi",2019,12,9.6843177463496
"325","Aichi",2019,13,10.546728633089
"326","Aichi",2019,14,9.12505526251476
"327","Aichi",2019,15,11.5134341929659
"328","Aichi",2019,16,14.0853173750194
"329","Aichi",2019,17,17.1975554854626
"330","Aichi",2019,18,15.9902867047558
"331","Aichi",2019,19,17.2763482420923
"332","Aichi",2019,20,19.6445954687142
"333","Aichi",2019,21,20.430037991297
"334","Aichi",2019,22,20.979959927485
"335","Aichi",2019,23,22.0334101817717
"336","Aichi",2019,24,20.0343802474225
"337","Aichi",2019,25,22.2864590568924
"338","Aichi",2019,26,24.0344184953623
"339","Aichi",2019,27,23.7208340295474
"340","Aichi",2019,28,22.9000672697911
"341","Aichi",2019,29,24.253389363389
"342","Aichi",2019,30,26.478377636636
"343","Aichi",2019,31,29.1463660784435
"344","Aichi",2019,32,29.1164764650122
"345","Aichi",2019,33,29.0092962379876
"346","Aichi",2019,34,26.6134282978726
"347","Aichi",2019,35,25.0635895334254
"348","Aichi",2019,36,26.454560576682
"349","Aichi",2019,37,26.9059475222377
"350","Aichi",2019,38,24.101940388417
"351","Aichi",2019,39,23.6198478227595
"352","Aichi",2019,40,23.7612285246125
"353","Aichi",2019,41,21.1623598831783
"354","Aichi",2019,42,18.7695530992871
"355","Aichi",2019,43,18.208579556737
"356","Aichi",2019,44,15.24766459393
"357","Aichi",2019,45,12.7160747553851
"358","Aichi",2019,46,12.3195269544387
"359","Aichi",2019,47,12.2152788442177
"360","Aichi",2019,48,10.3831113957712
"361","Aichi",2019,49,7.5878388146402
"362","Aichi",2019,50,8.00744566419586
"363","Aichi",2019,51,9.19302618466768
"364","Aichi",2019,52,6.64461961418039
"365","Aichi",2020,1,6.42990824956837
"366","Aichi",2020,2,6.80741509789449
"367","Aichi",2020,3,5.45529162938147
"368","Aichi",2020,4,7.42883372932389
"369","Aichi",2020,5,7.24582443907044
"370","Aichi",2020,6,4.14108711841811
"371","Aichi",2020,7,7.01481839001096
"372","Aichi",2020,8,6.97974646383337
"373","Aichi",2020,9,7.26159854404449
"374","Akita",2013,1,-3.99107414481637
"375","Akita",2013,2,-3.99501090875306
"376","Akita",2013,3,-3.50348456713831
"377","Akita",2013,4,-2.27738244959552
"378","Akita",2013,5,-0.750897698971138
"379","Akita",2013,6,-2.59343537177478
"380","Akita",2013,7,-2.64030664249703
"381","Akita",2013,8,-4.13507603261674
"382","Akita",2013,9,-1.53731114347966
"383","Akita",2013,10,1.30486806385526
"384","Akita",2013,11,-0.27347664333029
"385","Akita",2013,12,2.49205368297289
"386","Akita",2013,13,2.70966698999942
"387","Akita",2013,14,6.75245751917756
"388","Akita",2013,15,5.08552527295388
"389","Akita",2013,16,6.23625021198596
"390","Akita",2013,17,7.73339227427423
"391","Akita",2013,18,8.32493922834031
"392","Akita",2013,19,10.7495691040957
"393","Akita",2013,20,12.8796881155721
"394","Akita",2013,21,14.5185143230276
"395","Akita",2013,22,18.0043188105985
"396","Akita",2013,23,17.2419598368773
"397","Akita",2013,24,20.9980355463667
"398","Akita",2013,25,19.150782443513
"399","Akita",2013,26,19.8553487609858
"400","Akita",2013,27,21.3783834306776
"401","Akita",2013,28,22.0973409037439
"402","Akita",2013,29,20.7662046896451
"403","Akita",2013,30,21.8435925549663
"404","Akita",2013,31,22.3079549918296
"405","Akita",2013,32,24.6740361760772
"406","Akita",2013,33,25.8213829450031
"407","Akita",2013,34,23.7149263177584
"408","Akita",2013,35,21.557957141752
"409","Akita",2013,36,20.9847782083741
"410","Akita",2013,37,21.5436352207314
"411","Akita",2013,38,18.777802571333
"412","Akita",2013,39,16.9138470324801
"413","Akita",2013,40,17.3983839654275
"414","Akita",2013,41,18.1428418494724
"415","Akita",2013,42,11.1340333377
"416","Akita",2013,43,12.6757684224256
"417","Akita",2013,44,9.97052658660194
"418","Akita",2013,45,9.4118873186257
"419","Akita",2013,46,3.35054250902717
"420","Akita",2013,47,5.63288896327147
"421","Akita",2013,48,3.99792724316507
"422","Akita",2013,49,3.04139512643433
"423","Akita",2013,50,0.925378227050999
"424","Akita",2013,51,0.456253530259127
"425","Akita",2013,52,-0.235516977958525
"426","Akita",2014,1,-0.30475186424342
"427","Akita",2014,2,-2.81380996279267
"428","Akita",2014,3,-4.31468199043569
"429","Akita",2014,4,-1.40302267960153
"430","Akita",2014,5,-1.78134781996177
"431","Akita",2014,6,-3.9142315156366
"432","Akita",2014,7,-2.62879457034919
"433","Akita",2014,8,-2.61307378082256
"434","Akita",2014,9,0.709991935128244
"435","Akita",2014,10,-2.15240659436807
"436","Akita",2014,11,-0.269606098266966
"437","Akita",2014,12,2.08735516048352
"438","Akita",2014,13,7.72582028691017
"439","Akita",2014,14,6.15734321692217
"440","Akita",2014,15,5.69954317841838
"441","Akita",2014,16,6.70296466701456
"442","Akita",2014,17,9.92640765993933
"443","Akita",2014,18,13.1265708156429
"444","Akita",2014,19,11.4367560784162
"445","Akita",2014,20,14.4453410594218
"446","Akita",2014,21,13.3147260032998
"447","Akita",2014,22,18.3036977802205
"448","Akita",2014,23,20.3488026418992
"449","Akita",2014,24,18.8509863729388
"450","Akita",2014,25,18.3091678495116
"451","Akita",2014,26,20.1619298148268
"452","Akita",2014,27,20.8815220024268
"453","Akita",2014,28,22.0573948738492
"454","Akita",2014,29,21.7192501763634
"455","Akita",2014,30,23.9261767391819
"456","Akita",2014,31,23.7709758584781
"457","Akita",2014,32,24.3087204087039
"458","Akita",2014,33,21.687723987174
"459","Akita",2014,34,23.727726095753
"460","Akita",2014,35,20.6078713568323
"461","Akita",2014,36,21.1293461215444
"462","Akita",2014,37,19.1073649842223
"463","Akita",2014,38,16.3343968488255
"464","Akita",2014,39,16.3908800813998
"465","Akita",2014,40,15.6887697894122
"466","Akita",2014,41,12.4941903824719
"467","Akita",2014,42,12.1123293961203
"468","Akita",2014,43,11.2616633267321
"469","Akita",2014,44,10.7689501009791
"470","Akita",2014,45,8.94797186371718
"471","Akita",2014,46,6.5283499617707
"472","Akita",2014,47,5.39206199459227
"473","Akita",2014,48,6.2260721054403
"474","Akita",2014,49,1.80908574997233
"475","Akita",2014,50,-0.822294993699943
"476","Akita",2014,51,-1.1686932885303
"477","Akita",2014,52,-1.53177289406065
"478","Akita",2015,1,-0.590989697755106
"479","Akita",2015,2,0.35494063382736
"480","Akita",2015,3,-1.20691545064482
"481","Akita",2015,4,-0.597754057286327
"482","Akita",2015,5,-0.811025204877459
"483","Akita",2015,6,-1.48098541740096
"484","Akita",2015,7,1.3046786093746
"485","Akita",2015,8,1.83635005737847
"486","Akita",2015,9,2.27936247937397
"487","Akita",2015,10,1.27829146664439
"488","Akita",2015,11,5.67790960708742
"489","Akita",2015,12,4.77705925517546
"490","Akita",2015,13,7.72697859103018
"491","Akita",2015,14,5.73915985259407
"492","Akita",2015,15,9.22135824258433
"493","Akita",2015,16,10.5850239164765
"494","Akita",2015,17,16.1340668921143
"495","Akita",2015,18,14.3524337534682
"496","Akita",2015,19,13.6686581648165
"497","Akita",2015,20,15.3773355387225
"498","Akita",2015,21,18.2699247682908
"499","Akita",2015,22,16.1431854915299
"500","Akita",2015,23,18.046775466342
"501","Akita",2015,24,19.7052833638722
"502","Akita",2015,25,19.6743276368642
"503","Akita",2015,26,18.2216902127055
"504","Akita",2015,27,19.8538125324176
"505","Akita",2015,28,24.3131051790546
"506","Akita",2015,29,23.9048342918076
"507","Akita",2015,30,25.2503680853672
"508","Akita",2015,31,25.6265090587872
"509","Akita",2015,32,24.0720543803621
"510","Akita",2015,33,22.6427006706565
"511","Akita",2015,34,20.0633918945192
"512","Akita",2015,35,20.4345401114343
"513","Akita",2015,36,19.8280269983059
"514","Akita",2015,37,17.5249364566763
"515","Akita",2015,38,17.9948481863588
"516","Akita",2015,39,15.8744252381554
"517","Akita",2015,40,13.1704749296743
"518","Akita",2015,41,11.8821723608442
"519","Akita",2015,42,10.720676456568
"520","Akita",2015,43,8.97083126945602
"521","Akita",2015,44,9.08462954919144
"522","Akita",2015,45,9.17993388546949
"523","Akita",2015,46,9.10927172583155
"524","Akita",2015,47,4.37171279714492
"525","Akita",2015,48,3.64967236056936
"526","Akita",2015,49,3.12512034899858
"527","Akita",2015,50,3.79310426224665
"528","Akita",2015,51,2.41757076834632
"529","Akita",2015,52,-0.438035655738198
"530","Akita",2016,1,-0.0293233146873929
"531","Akita",2016,2,-3.35997761733249
"532","Akita",2016,3,-2.03956870518432
"533","Akita",2016,4,-1.17822867700502
"534","Akita",2016,5,-2.50241714368293
"535","Akita",2016,6,-0.0389507308598078
"536","Akita",2016,7,0.765058487581379
"537","Akita",2016,8,-2.08191796357265
"538","Akita",2016,9,0.464554868030648
"539","Akita",2016,10,1.98636183887319
"540","Akita",2016,11,6.16196689788103
"541","Akita",2016,12,2.56773675476006
"542","Akita",2016,13,6.64579190181261
"543","Akita",2016,14,7.63756514361589
"544","Akita",2016,15,7.71023529378975
"545","Akita",2016,16,11.1593377280986
"546","Akita",2016,17,9.4160097560196
"547","Akita",2016,18,13.3156399443862
"548","Akita",2016,19,13.7096678735846
"549","Akita",2016,20,16.0818846653579
"550","Akita",2016,21,17.6094797971389
"551","Akita",2016,22,15.6343272634647
"552","Akita",2016,23,17.9566857860232
"553","Akita",2016,24,18.955322508357
"554","Akita",2016,25,19.6380637674972
"555","Akita",2016,26,19.6530756209012
"556","Akita",2016,27,19.6485709140714
"557","Akita",2016,28,21.3843749498508
"558","Akita",2016,29,21.1210159157036
"559","Akita",2016,30,24.1857666170568
"560","Akita",2016,31,25.2384889821932
"561","Akita",2016,32,24.6363838405267
"562","Akita",2016,33,24.9185057395979
"563","Akita",2016,34,23.4206128632046
"564","Akita",2016,35,24.0639557082938
"565","Akita",2016,36,22.7986188977493
"566","Akita",2016,37,20.4117910062161
"567","Akita",2016,38,17.756237354364
"568","Akita",2016,39,18.7627360699105
"569","Akita",2016,40,15.9620503578812
"570","Akita",2016,41,11.4354071758848
"571","Akita",2016,42,12.7366074616117
"572","Akita",2016,43,9.86555035127484
"573","Akita",2016,44,6.82367335896339
"574","Akita",2016,45,4.89826448221142
"575","Akita",2016,46,7.03658660403193
"576","Akita",2016,47,3.21414527974127
"577","Akita",2016,48,3.85889829923186
"578","Akita",2016,49,2.63530092024173
"579","Akita",2016,50,-0.410869593935534
"580","Akita",2016,51,3.96116849832242
"581","Akita",2016,52,0.273059922682454
"582","Akita",2017,1,0.0183667365450819
"583","Akita",2017,2,-3.5759490850414
"584","Akita",2017,3,-2.35524634475739
"585","Akita",2017,4,-1.85621563659938
"586","Akita",2017,5,-1.37999438599547
"587","Akita",2017,6,-0.705214543756743
"588","Akita",2017,7,0.854037476329357
"589","Akita",2017,8,-1.09993420470918
"590","Akita",2017,9,-0.159633822302973
"591","Akita",2017,10,-0.16964166703322
"592","Akita",2017,11,1.98139571460233
"593","Akita",2017,12,2.55470071390793
"594","Akita",2017,13,3.71607544588923
"595","Akita",2017,14,7.93742249836914
"596","Akita",2017,15,7.56007172218038
"597","Akita",2017,16,9.1343956502314
"598","Akita",2017,17,10.0432732826679
"599","Akita",2017,18,13.110868242779
"600","Akita",2017,19,13.1955302641601
"601","Akita",2017,20,14.1698751175588
"602","Akita",2017,21,17.391738590128
"603","Akita",2017,22,16.5995284415594
"604","Akita",2017,23,14.7410418988313
"605","Akita",2017,24,15.1427889672947
"606","Akita",2017,25,18.8230755201646
"607","Akita",2017,26,19.4927789638138
"608","Akita",2017,27,21.396279675813
"609","Akita",2017,28,25.4291194597445
"610","Akita",2017,29,23.7260737011123
"611","Akita",2017,30,22.6921509710223
"612","Akita",2017,31,23.8282353801205
"613","Akita",2017,32,23.2731979436139
"614","Akita",2017,33,22.3524676090631
"615","Akita",2017,34,23.2250068927845
"616","Akita",2017,35,19.1722829897235
"617","Akita",2017,36,19.8069159677321
"618","Akita",2017,37,18.6991538339577
"619","Akita",2017,38,18.8539125447436
"620","Akita",2017,39,15.6101339885632
"621","Akita",2017,40,14.1973788103845
"622","Akita",2017,41,14.3162077573684
"623","Akita",2017,42,10.6967062004197
"624","Akita",2017,43,10.7536605468028
"625","Akita",2017,44,10.6395726014191
"626","Akita",2017,45,10.2271475392096
"627","Akita",2017,46,5.67930816323037
"628","Akita",2017,47,1.1853654709806
"629","Akita",2017,48,1.15299810166794
"630","Akita",2017,49,0.580259158599842
"631","Akita",2017,50,0.475587544884807
"632","Akita",2017,51,-0.268757495608554
"633","Akita",2017,52,-1.55622729541798
"634","Akita",2018,1,-0.200239850896505
"635","Akita",2018,2,-1.65006802932091
"636","Akita",2018,3,0.239144590814224
"637","Akita",2018,4,-4.80794975170727
"638","Akita",2018,5,-3.23841621560985
"639","Akita",2018,6,-1.14812654647663
"640","Akita",2018,7,-3.18104015504511
"641","Akita",2018,8,-3.66703776458041
"642","Akita",2018,9,-0.783733304328824
"643","Akita",2018,10,1.35962164519105
"644","Akita",2018,11,3.83897413705318
"645","Akita",2018,12,2.94492081310001
"646","Akita",2018,13,8.09243048798874
"647","Akita",2018,14,6.16937765418851
"648","Akita",2018,15,6.35784111009054
"649","Akita",2018,16,10.4338732626357
"650","Akita",2018,17,11.3525376074015
"651","Akita",2018,18,14.1466806398617
"652","Akita",2018,19,12.3458263977308
"653","Akita",2018,20,14.3237939551732
"654","Akita",2018,21,14.9535320523167
"655","Akita",2018,22,16.8424944666171
"656","Akita",2018,23,19.595567681662
"657","Akita",2018,24,14.1814733382198
"658","Akita",2018,25,19.0269563943317
"659","Akita",2018,26,21.0992750269367
"660","Akita",2018,27,21.8059167512131
"661","Akita",2018,28,22.3466995562834
"662","Akita",2018,29,24.4548360268486
"663","Akita",2018,30,25.1800576260501
"664","Akita",2018,31,25.7920720369619
"665","Akita",2018,32,22.5912109463358
"666","Akita",2018,33,21.7504535000382
"667","Akita",2018,34,24.8962371884863
"668","Akita",2018,35,21.0450661576172
"669","Akita",2018,36,22.3816545682362
"670","Akita",2018,37,18.4338429144353
"671","Akita",2018,38,18.3652975503195
"672","Akita",2018,39,16.4612966990533
"673","Akita",2018,40,17.7915921967713
"674","Akita",2018,41,14.801701106182
"675","Akita",2018,42,11.5691632310568
"676","Akita",2018,43,12.4960051759747
"677","Akita",2018,44,9.14390021794713
"678","Akita",2018,45,11.4446966520949
"679","Akita",2018,46,7.58533998606524
